mission_time_s,velocity_ms,altitude_km
40.933,213.055,3.8
40.967,213.333,3.8
41,213.611,3.8
41.033,213.888,3.8
41.067,214.166,3.8
41.1,214.444,3.8
41.132,214.722,3.8
41.167,215,3.8
41.199,215.277,3.8
41.233,215.555,3.8
41.266,215.833,3.9
41.3,216.111,3.9
41.333,216.388,3.9
41.367,216.666,3.9
41.4,216.666,3.9
41.433,217.222,3.9
41.467,217.5,3.9
41.5,217.777,3.9
41.533,218.055,3.9
41.567,218.055,3.9
41.6,218.333,3.9
41.632,218.611,3.9
41.667,218.888,3.9
41.699,219.166,3.9
41.733,219.444,3.9
41.766,219.444,4
41.8,219.722,4
41.833,220,4
41.867,220,4
41.9,220.277,4
41.933,220.555,4
41.967,220.833,4
42,221.111,4
42.033,221.388,4
42.067,221.666,4
42.1,221.944,4
42.132,222.222,4
42.167,222.5,4
42.199,222.5,4
42.233,222.777,4.1
42.266,223.055,4.1
42.3,223.333,4.1
42.333,223.611,4.1
42.367,223.888,4.1
42.4,224.166,4.1
42.433,224.444,4.1
42.467,224.722,4.1
42.5,225,4.1
42.533,225.277,4.1
42.567,225.555,4.1
42.6,225.833,4.1
42.632,225.833,4.1
42.667,226.388,4.2
42.699,226.666,4.2
42.733,226.666,4.2
42.766,227.222,4.2
42.8,227.222,4.2
42.833,227.5,4.2
42.867,227.777,4.2
42.9,228.055,4.2
42.933,228.333,4.2
42.967,228.611,4.2
43,228.888,4.2
43.033,228.888,4.2
43.067,229.444,4.2
43.1,229.722,4.2
43.132,229.722,4.2
43.167,230,4.3
43.199,230.277,4.3
43.233,230.555,4.3
43.266,230.833,4.3
43.3,231.111,4.3
43.333,231.388,4.3
43.367,231.666,4.3
43.4,231.944,4.3
43.433,231.944,4.3
43.467,232.222,4.3
43.5,232.5,4.3
43.533,232.777,4.3
43.567,232.777,4.4
43.6,233.055,4.4
43.632,233.055,4.4
43.667,233.333,4.4
43.699,233.611,4.4
43.733,233.888,4.4
43.766,234.166,4.4
43.8,234.166,4.4
43.833,234.444,4.4
43.867,234.722,4.4
43.9,234.722,4.4
43.933,235,4.4
43.967,235.277,4.4
44,235.555,4.4
44.033,235.833,4.5
44.067,236.111,4.5
44.1,236.388,4.5
44.132,236.388,4.5
44.167,236.666,4.5
44.199,236.944,4.5
44.233,236.944,4.5
44.266,237.222,4.5
44.3,237.5,4.5
44.333,237.777,4.5
44.367,238.055,4.5
44.4,238.055,4.5
44.433,238.333,4.5
44.467,238.611,4.6
44.5,238.888,4.6
44.533,239.166,4.6
44.567,239.444,4.6
44.6,239.722,4.6
44.632,240,4.6
44.667,240.277,4.6
44.699,240.277,4.6
44.733,240.555,4.6
44.766,240.833,4.6
44.8,241.111,4.6
44.833,241.388,4.6
44.867,241.666,4.6
44.9,241.666,4.7
44.933,241.944,4.7
44.967,241.944,4.7
45,242.5,4.7
45.033,242.5,4.7
45.067,242.777,4.7
45.1,243.055,4.7
45.132,243.055,4.7
45.166,243.333,4.7
45.199,243.611,4.7
45.233,243.611,4.7
45.266,243.888,4.7
45.3,244.166,4.7
45.333,244.166,4.7
45.366,244.166,4.7
45.4,244.444,4.7
45.433,244.444,4.8
45.466,244.722,4.8
45.5,245,4.8
45.533,245.277,4.8
45.565,245.555,4.8
45.6,245.833,4.8
45.632,246.111,4.8
45.666,246.111,4.8
45.699,246.666,4.8
45.733,246.666,4.8
45.766,246.944,4.8
45.8,247.222,4.9
45.833,247.5,4.9
45.866,247.777,4.9
45.9,248.055,4.9
45.933,248.333,4.9
45.966,248.611,4.9
46,248.888,4.9
46.033,248.888,4.9
46.065,249.166,4.9
46.1,249.444,4.9
46.132,249.722,4.9
46.166,249.722,4.9
46.199,250,5
46.233,250.277,5
46.266,250.555,5
46.3,250.833,5
46.333,250.833,5
46.366,251.111,5
46.4,251.388,5
46.433,251.666,5
46.466,251.944,5
46.5,252.222,5
46.533,252.222,5
46.565,252.5,5.1
46.6,252.777,5.1
46.632,253.055,5.1
46.666,253.055,5.1
46.699,253.333,5.1
46.733,253.611,5.1
46.766,253.888,5.1
46.8,254.166,5.1
46.833,254.166,5.1
46.866,254.444,5.1
46.9,254.722,5.1
46.933,254.722,5.2
46.966,255,5.2
47,255.277,5.2
47.033,255.277,5.2
47.065,255.555,5.2
47.1,255.833,5.2
47.132,256.111,5.2
47.166,256.111,5.2
47.199,256.388,5.2
47.233,256.388,5.2
47.266,256.666,5.2
47.3,256.666,5.2
47.333,256.944,5.3
47.366,257.222,5.3
47.4,257.5,5.3
47.433,257.5,5.3
47.466,257.777,5.3
47.5,258.055,5.3
47.533,258.055,5.3
47.565,258.333,5.3
47.6,258.333,5.3
47.632,258.611,5.3
47.666,258.888,5.3
47.699,258.888,5.4
47.733,259.166,5.4
47.766,259.166,5.4
47.8,259.444,5.4
47.833,259.722,5.4
47.866,259.722,5.4
47.9,260,5.4
47.933,260,5.4
47.966,260.277,5.4
48,260.277,5.4
48.033,260.555,5.4
48.065,260.555,5.4
48.1,260.833,5.4
48.132,260.833,5.5
48.166,261.111,5.5
48.199,261.111,5.5
48.233,261.388,5.5
48.266,261.388,5.5
48.3,261.666,5.5
48.333,261.944,5.5
48.366,261.944,5.5
48.4,262.222,5.5
48.433,262.222,5.5
48.466,262.5,5.5
48.5,262.5,5.5
48.533,262.777,5.6
48.565,263.055,5.6
48.6,263.055,5.6
48.632,263.333,5.6
48.666,263.333,5.6
48.699,263.611,5.6
48.733,263.611,5.6
48.766,263.888,5.6
48.8,264.166,5.6
48.833,264.166,5.6
48.866,264.444,5.6
48.9,264.444,5.7
48.933,264.722,5.7
48.966,264.722,5.7
49,265,5.7
49.033,265,5.7
49.065,265.277,5.7
49.1,265.555,5.7
49.132,265.555,5.7
49.166,265.833,5.7
49.199,265.833,5.7
49.233,265.833,5.7
49.266,266.111,5.7
49.3,266.388,5.8
49.333,266.388,5.8
49.366,266.666,5.8
49.4,266.666,5.8
49.433,266.944,5.8
49.466,266.944,5.8
49.5,267.222,5.8
49.533,267.222,5.8
49.565,267.5,5.8
49.6,267.5,5.8
49.632,267.5,5.8
49.666,267.777,5.8
49.699,268.055,5.8
49.733,268.055,5.9
49.766,268.333,5.9
49.8,268.333,5.9
49.833,268.611,5.9
49.866,268.611,5.9
49.9,268.888,5.9
49.933,268.888,5.9
49.966,269.166,5.9
50,269.444,5.9
50.033,269.444,5.9
50.065,269.722,6
50.1,269.722,6
50.132,269.722,6
50.166,270,6
50.199,270,6
50.233,270,6
50.266,270.277,6
50.3,270.277,6
50.333,270.555,6
50.366,270.833,6
50.4,270.833,6
50.433,271.111,6
50.466,271.111,6
50.5,271.388,6.1
50.533,271.666,6.1
50.565,271.666,6.1
50.6,271.944,6.1
50.632,271.944,6.1
50.666,272.222,6.1
50.699,272.5,6.1
50.733,272.5,6.1
50.766,272.777,6.1
50.8,272.777,6.1
50.833,273.055,6.2
50.866,273.055,6.2
50.9,273.333,6.2
50.933,273.333,6.2
50.966,273.611,6.2
51,273.888,6.2
51.033,273.888,6.2
51.065,274.166,6.2
51.1,274.444,6.2
51.132,274.444,6.2
51.166,274.722,6.2
51.199,274.722,6.3
51.233,275,6.3
51.266,275,6.3
51.3,275.277,6.3
51.333,275.277,6.3
51.366,275.555,6.3
51.4,275.833,6.3
51.433,275.833,6.3
51.466,275.833,6.3
51.5,276.111,6.3
51.533,276.111,6.4
51.565,276.388,6.4
51.6,276.388,6.4
51.632,276.666,6.4
51.666,276.944,6.4
51.699,276.944,6.4
51.733,277.222,6.4
51.766,277.222,6.4
51.8,277.5,6.4
51.833,277.5,6.4
51.866,277.777,6.4
51.9,277.777,6.5
51.933,278.055,6.5
51.966,278.055,6.5
52,278.333,6.5
52.033,278.611,6.5
52.065,278.611,6.5
52.1,278.888,6.5
52.132,279.166,6.5
52.166,279.166,6.5
52.199,279.444,6.5
52.233,279.444,6.5
52.266,279.722,6.5
52.3,279.722,6.6
52.333,280,6.6
52.366,280,6.6
52.4,280.277,6.6
52.433,280.277,6.6
52.466,280.555,6.6
52.5,280.833,6.6
52.533,280.833,6.6
52.565,281.111,6.6
52.6,281.388,6.6
52.632,281.388,6.6
52.666,281.666,6.7
52.699,281.666,6.7
52.733,281.944,6.7
52.766,281.944,6.7
52.8,282.222,6.7
52.833,282.222,6.7
52.866,282.5,6.7
52.9,282.5,6.7
52.933,282.777,6.7
52.966,282.777,6.7
53,283.055,6.7
53.033,283.055,6.8
53.065,283.333,6.8
53.1,283.611,6.8
53.132,283.611,6.8
53.166,283.888,6.8
53.199,283.888,6.8
53.233,284.166,6.8
53.266,284.444,6.8
53.3,284.444,6.8
53.333,284.722,6.8
53.366,284.722,6.9
53.4,285,6.9
53.433,285.277,6.9
53.466,285.277,6.9
53.5,285.555,6.9
53.533,285.555,6.9
53.565,285.833,6.9
53.6,285.833,6.9
53.632,286.111,6.9
53.666,286.111,6.9
53.699,286.388,6.9
53.733,286.666,7
53.766,286.666,7
53.8,286.944,7
53.833,286.944,7
53.866,287.222,7
53.9,287.222,7
53.933,287.5,7
53.966,287.5,7
54,287.777,7
54.033,287.777,7
54.065,288.055,7
54.1,288.055,7.1
54.132,288.333,7.1
54.166,288.333,7.1
54.199,288.611,7.1
54.233,288.611,7.1
54.266,288.888,7.1
54.3,288.888,7.1
54.333,289.166,7.1
54.366,289.444,7.1
54.4,289.444,7.1
54.433,289.722,7.1
54.466,289.722,7.2
54.5,290,7.2
54.533,290,7.2
54.565,290,7.2
54.6,290.277,7.2
54.632,290.277,7.2
54.666,290.555,7.2
54.699,290.555,7.2
54.733,290.833,7.2
54.766,291.111,7.2
54.8,291.111,7.2
54.833,291.388,7.3
54.866,291.666,7.3
54.9,291.666,7.3
54.933,291.944,7.3
54.966,292.222,7.3
55,292.222,7.3
55.033,292.5,7.3
55.065,292.777,7.3
55.1,292.777,7.3
55.132,293.055,7.3
55.166,293.333,7.4
55.199,293.333,7.4
55.233,293.611,7.4
55.266,293.611,7.4
55.3,293.888,7.4
55.333,293.888,7.4
55.366,294.166,7.4
55.4,294.166,7.4
55.433,294.444,7.4
55.466,294.722,7.4
55.5,294.722,7.4
55.533,295,7.5
55.565,295,7.5
55.6,295.277,7.5
55.632,295.555,7.5
55.666,295.555,7.5
55.699,295.833,7.5
55.733,295.833,7.5
55.766,296.111,7.5
55.8,296.111,7.5
55.833,296.388,7.5
55.866,296.666,7.6
55.9,296.666,7.6
55.933,296.944,7.6
55.966,296.944,7.6
56,297.222,7.6
56.033,297.5,7.6
56.065,297.5,7.6
56.1,297.777,7.6
56.132,297.777,7.6
56.166,298.055,7.6
56.199,298.055,7.7
56.233,298.333,7.7
56.266,298.611,7.7
56.3,298.611,7.7
56.333,298.611,7.7
56.366,298.888,7.7
56.4,299.166,7.7
56.433,299.166,7.7
56.466,299.444,7.7
56.5,299.444,7.7
56.533,299.722,7.8
56.565,300,7.8
56.6,300,7.8
56.632,300,7.8
56.666,300.277,7.8
56.699,300.555,7.8
56.733,300.555,7.8
56.766,300.833,7.8
56.8,301.111,7.8
56.833,301.111,7.8
56.866,301.388,7.8
56.9,301.666,7.9
56.933,301.666,7.9
56.966,301.944,7.9
57,302.222,7.9
57.033,302.222,7.9
57.065,302.5,7.9
57.1,302.5,7.9
57.132,302.777,7.9
57.166,303.055,7.9
57.199,303.055,7.9
57.233,303.333,8
57.266,303.611,8
57.3,303.611,8
57.333,303.888,8
57.366,303.888,8
57.4,304.166,8
57.433,304.166,8
57.466,304.444,8
57.5,304.444,8
57.533,304.722,8
57.565,305,8.1
57.6,305,8.1
57.632,305.277,8.1
57.666,305.555,8.1
57.699,305.555,8.1
57.733,305.833,8.1
57.766,306.111,8.1
57.8,306.111,8.1
57.833,306.388,8.1
57.866,306.666,8.1
57.9,306.666,8.2
57.933,306.944,8.2
57.966,307.222,8.2
58,307.222,8.2
58.033,307.5,8.2
58.065,307.5,8.2
58.1,307.777,8.2
58.132,307.777,8.2
58.166,308.055,8.2
58.199,308.333,8.2
58.233,308.333,8.3
58.266,308.611,8.3
58.3,308.888,8.3
58.333,308.888,8.3
58.366,309.166,8.3
58.4,309.444,8.3
58.433,309.444,8.3
58.466,309.722,8.3
58.5,309.722,8.3
58.533,310,8.3
58.565,310,8.4
58.6,310.277,8.4
58.632,310.277,8.4
58.666,310.555,8.4
58.699,310.833,8.4
58.733,310.833,8.4
58.766,311.111,8.4
58.8,311.388,8.4
58.833,311.388,8.4
58.866,311.666,8.5
58.9,311.666,8.5
58.933,311.944,8.5
58.966,312.222,8.5
59,312.222,8.5
59.033,312.5,8.5
59.065,312.5,8.5
59.1,312.777,8.5
59.132,312.777,8.5
59.166,313.055,8.5
59.199,313.333,8.5
59.233,313.333,8.6
59.266,313.611,8.6
59.3,313.888,8.6
59.333,313.888,8.6
59.366,314.166,8.6
59.4,314.444,8.6
59.433,314.444,8.6
59.466,314.722,8.6
59.5,315,8.6
59.533,315,8.7
59.565,315.277,8.7
59.6,315.555,8.7
59.632,315.555,8.7
59.666,315.833,8.7
59.699,316.111,8.7
59.733,316.111,8.7
59.766,316.388,8.7
59.8,316.388,8.7
59.833,316.666,8.8
59.866,316.944,8.8
59.9,316.944,8.8
59.933,317.222,8.8
59.966,317.222,8.8
60,317.5,8.8
60.033,317.777,8.8
60.065,317.777,8.8
60.1,318.055,8.8
60.132,318.333,8.8
60.166,318.333,8.9
60.199,318.611,8.9
60.233,318.888,8.9
60.266,318.888,8.9
60.3,319.166,8.9
60.333,319.444,8.9
60.366,319.444,8.9
60.4,319.722,8.9
60.433,320,8.9
60.466,320,8.9
60.5,320.277,9
60.533,320.277,9
60.565,320.555,9
60.6,320.833,9
60.632,320.833,9
60.666,321.111,9
60.699,321.111,9
60.733,321.388,9
60.766,321.388,9
60.8,321.666,9
60.833,321.944,9.1
60.866,321.944,9.1
60.9,322.222,9.1
60.933,322.5,9.1
60.966,322.5,9.1
61,322.777,9.1
61.033,323.055,9.1
61.065,323.055,9.1
61.1,323.333,9.1
61.132,323.333,9.1
61.166,323.611,9.2
61.199,323.888,9.2
61.233,323.888,9.2
61.266,324.166,9.2
61.3,324.444,9.2
61.333,324.444,9.2
61.366,324.722,9.2
61.4,325,9.2
61.433,325,9.2
61.466,325.277,9.2
61.5,325.277,9.3
61.533,325.555,9.3
61.565,325.833,9.3
61.6,326.111,9.3
61.632,326.111,9.3
61.666,326.388,9.3
61.699,326.666,9.3
61.733,326.666,9.3
61.766,326.944,9.3
61.8,327.222,9.4
61.833,327.222,9.4
61.866,327.5,9.4
61.9,327.777,9.4
61.933,327.777,9.4
61.966,328.055,9.4
62,328.333,9.4
62.033,328.333,9.4
62.065,328.611,9.4
62.1,328.611,9.4
62.132,328.888,9.5
62.166,328.888,9.5
62.199,329.166,9.5
62.233,329.444,9.5
62.266,329.444,9.5
62.3,329.722,9.5
62.333,330,9.5
62.366,330,9.5
62.4,330.277,9.5
62.433,330.555,9.5
62.466,330.555,9.6
62.5,330.833,9.6
62.533,331.111,9.6
62.565,331.111,9.6
62.6,331.388,9.6
62.632,331.666,9.6
62.666,331.666,9.6
62.699,331.944,9.6
62.733,332.222,9.6
62.766,332.222,9.7
62.8,332.5,9.7
62.833,332.777,9.7
62.866,332.777,9.7
62.9,333.055,9.7
62.933,333.333,9.7
62.966,333.333,9.7
63,333.611,9.7
63.033,333.611,9.7
63.065,333.888,9.7
63.1,334.166,9.8
63.132,334.166,9.8
63.166,334.444,9.8
63.199,334.722,9.8
63.233,334.722,9.8
63.266,335,9.8
63.3,335.277,9.8
63.333,335.277,9.8
63.366,335.555,9.8
63.4,335.555,9.8
63.433,335.833,9.9
63.466,336.111,9.9
63.5,336.111,9.9
63.533,336.388,9.9
63.565,336.388,9.9
63.6,336.666,9.9
63.632,336.666,9.9
63.666,336.944,9.9
63.699,337.222,9.9
63.733,337.5,10
63.766,337.5,10
63.8,337.777,10
63.833,338.055,10
63.866,338.055,10
63.9,338.333,10
63.933,338.611,10
63.966,338.611,10
64,338.888,10
64.033,339.166,10.1
64.066,339.166,10.1
64.099,339.444,10.1
64.132,339.722,10.1
64.166,340,10.1
64.2,340,10.1
64.233,340.277,10.1
64.266,340.555,10.1
64.3,340.555,10.1
64.333,340.833,10.2
64.366,341.111,10.2
64.4,341.111,10.2
64.432,341.388,10.2
64.465,341.666,10.2
64.5,341.944,10.2
64.533,341.944,10.2
64.566,342.222,10.2
64.599,342.222,10.2
64.632,342.5,10.3
64.666,342.777,10.3
64.7,342.777,10.3
64.733,343.055,10.3
64.766,343.333,10.3
64.8,343.611,10.3
64.833,343.888,10.3
64.866,343.888,10.3
64.9,344.166,10.3
64.932,344.444,10.4
64.965,344.444,10.4
65,344.722,10.4
65.033,345,10.4
65.066,345.277,10.4
65.099,345.277,10.4
65.132,345.555,10.4
65.166,345.833,10.4
65.2,346.111,10.4
65.233,346.388,10.5
65.266,346.388,10.5
65.3,346.666,10.5
65.333,346.944,10.5
65.366,347.222,10.5
65.4,347.222,10.5
65.432,347.5,10.5
65.465,347.777,10.5
65.5,348.055,10.5
65.533,348.055,10.6
65.566,348.333,10.6
65.6,348.611,10.6
65.633,348.611,10.6
65.666,348.888,10.6
65.7,349.166,10.6
65.733,349.166,10.6
65.766,349.722,10.6
65.8,349.722,10.6
65.833,350,10.6
65.866,350.277,10.7
65.9,350.555,10.7
65.933,350.555,10.7
65.966,350.833,10.7
66,351.111,10.7
66.033,351.388,10.7
66.066,351.666,10.7
66.1,351.666,10.7
66.133,351.944,10.8
66.166,352.222,10.8
66.2,352.5,10.8
66.233,352.777,10.8
66.266,353.055,10.8
66.3,353.055,10.8
66.333,353.333,10.8
66.366,353.611,10.8
66.4,353.611,10.8
66.433,353.888,10.9
66.466,354.166,10.9
66.5,354.166,10.9
66.533,354.444,10.9
66.566,354.722,10.9
66.6,355,10.9
66.633,355.277,10.9
66.666,355.555,10.9
66.7,355.833,11
66.733,356.111,11
66.766,356.388,11
66.8,356.666,11
66.833,356.666,11
66.866,356.944,11
66.9,357.222,11
66.933,357.5,11
66.966,357.5,11
67,357.777,11.1
67.033,357.777,11.1
67.066,357.777,11.1
67.1,358.055,11.1
67.133,358.333,11.1
67.166,358.611,11.1
67.2,358.888,11.1
67.233,359.166,11.1
67.266,359.444,11.1
67.3,359.722,11.1
67.333,360,11.2
67.366,360.277,11.2
67.4,360.555,11.2
67.433,360.833,11.2
67.466,361.111,11.2
67.5,361.388,11.2
67.533,361.666,11.2
67.566,361.666,11.2
67.6,362.222,11.3
67.633,362.5,11.3
67.666,362.777,11.3
67.7,363.055,11.3
67.733,363.333,11.3
67.766,363.611,11.3
67.8,363.888,11.3
67.833,364.166,11.3
67.866,364.444,11.3
67.9,364.722,11.4
67.933,365,11.4
67.966,365.277,11.4
68,365.555,11.4
68.033,365.833,11.4
68.066,366.111,11.4
68.1,366.388,11.4
68.133,366.666,11.4
68.166,366.944,11.4
68.2,367.222,11.5
68.233,367.5,11.5
68.266,367.777,11.5
68.3,368.333,11.5
68.333,368.611,11.5
68.366,368.888,11.5
68.4,369.166,11.5
68.433,369.444,11.5
68.466,369.722,11.5
68.5,370,11.6
68.533,370.277,11.6
68.566,370.277,11.6
68.6,370.833,11.6
68.633,370.833,11.6
68.666,371.111,11.6
68.7,371.666,11.6
68.733,371.666,11.6
68.766,371.944,11.7
68.8,372.5,11.7
68.833,372.777,11.7
68.866,373.055,11.7
68.9,373.333,11.7
68.933,373.611,11.7
68.966,373.888,11.7
69,374.166,11.7
69.033,374.444,11.8
69.066,374.722,11.8
69.1,374.722,11.8
69.133,375.277,11.8
69.166,375.277,11.8
69.2,375.555,11.8
69.233,375.833,11.8
69.266,376.111,11.8
69.3,376.388,11.8
69.333,376.666,11.9
69.366,376.944,11.9
69.4,377.222,11.9
69.433,377.5,11.9
69.466,377.777,11.9
69.5,378.055,11.9
69.533,378.333,11.9
69.566,378.611,11.9
69.6,378.888,12
69.633,379.444,12
69.666,379.444,12
69.7,379.722,12
69.733,380.277,12
69.766,380.555,12
69.8,380.833,12
69.833,381.111,12
69.866,381.388,12
69.9,381.666,12.1
69.933,381.944,12.1
69.966,382.222,12.1
70,382.222,12.1
70.033,382.777,12.1
70.066,383.055,12.1
70.1,383.333,12.1
70.133,383.611,12.1
70.166,383.888,12.2
70.2,384.166,12.2
70.233,384.444,12.2
70.266,384.722,12.2
70.3,385,12.2
70.333,385.555,12.2
70.366,385.833,12.2
70.4,385.833,12.2
70.433,386.388,12.3
70.466,386.666,12.3
70.5,386.944,12.3
70.533,387.222,12.3
70.566,387.5,12.3
70.6,387.5,12.3
70.633,388.055,12.3
70.666,388.333,12.3
70.7,388.611,12.4
70.733,388.888,12.4
70.766,389.166,12.4
70.8,389.444,12.4
70.833,389.722,12.4
70.866,390,12.4
70.9,390.277,12.4
70.933,390.833,12.4
70.966,391.111,12.5
71,391.111,12.5
71.033,391.666,12.5
71.066,391.944,12.5
71.1,392.222,12.5
71.133,392.5,12.5
71.166,392.777,12.5
71.2,393.055,12.5
71.233,393.333,12.6
71.266,393.611,12.6
71.3,393.888,12.6
71.333,394.166,12.6
71.366,394.444,12.6
71.4,394.722,12.6
71.433,395.277,12.6
71.466,395.555,12.6
71.5,395.555,12.7
71.533,396.111,12.7
71.566,396.111,12.7
71.6,396.388,12.7
71.633,396.666,12.7
71.666,396.944,12.7
71.7,397.222,12.7
71.733,397.5,12.7
71.766,398.055,12.7
71.8,398.333,12.8
71.833,398.611,12.8
71.866,398.888,12.8
71.9,399.166,12.8
71.933,399.444,12.8
71.966,399.722,12.8
72,400,12.8
72.033,400.277,12.9
72.066,400.555,12.9
72.1,400.833,12.9
72.133,401.111,12.9
72.166,401.388,12.9
72.2,401.388,12.9
72.233,401.944,12.9
72.266,401.944,12.9
72.3,402.222,13
72.333,402.5,13
72.366,402.777,13
72.4,403.055,13
72.433,403.333,13
72.466,403.611,13
72.5,403.888,13
72.533,404.166,13
72.566,404.444,13.1
72.6,404.722,13.1
72.633,405,13.1
72.666,405.555,13.1
72.7,405.833,13.1
72.733,406.111,13.1
72.766,406.388,13.1
72.8,406.666,13.1
72.833,406.944,13.1
72.866,407.5,13.2
72.9,407.777,13.2
72.933,408.055,13.2
72.966,408.333,13.2
73,408.611,13.2
73.033,408.888,13.2
73.066,409.444,13.2
73.1,409.722,13.3
73.133,410,13.3
73.166,410.277,13.3
73.2,410.555,13.3
73.233,410.833,13.3
73.266,411.388,13.3
73.3,411.666,13.3
73.333,411.944,13.4
73.366,412.222,13.4
73.4,412.5,13.4
73.433,412.777,13.4
73.466,413.055,13.4
73.5,413.333,13.4
73.533,413.611,13.4
73.566,413.888,13.5
73.6,414.166,13.5
73.633,414.444,13.5
73.666,415,13.5
73.7,415.277,13.5
73.733,415.555,13.5
73.766,415.833,13.5
73.8,416.111,13.6
73.833,416.388,13.6
73.866,416.944,13.6
73.9,416.944,13.6
73.933,417.222,13.6
73.966,417.777,13.6
74,418.055,13.6
74.033,418.333,13.6
74.066,418.611,13.7
74.1,418.888,13.7
74.133,419.166,13.7
74.166,419.444,13.7
74.2,419.722,13.7
74.233,420,13.7
74.266,420.555,13.7
74.3,420.833,13.7
74.333,421.111,13.8
74.366,421.388,13.8
74.4,421.666,13.8
74.433,421.944,13.8
74.466,422.5,13.8
74.5,422.777,13.8
74.533,423.055,13.8
74.566,423.333,13.9
74.6,423.611,13.9
74.633,423.888,13.9
74.666,424.444,13.9
74.7,424.444,13.9
74.733,424.722,13.9
74.766,425.277,13.9
74.8,425.555,14
74.833,425.833,14
74.866,426.111,14
74.9,426.388,14
74.933,426.666,14
74.966,426.944,14
75,427.222,14
75.033,427.5,14
75.066,428.055,14.1
75.1,428.333,14.1
75.133,428.611,14.1
75.166,428.888,14.1
75.2,429.166,14.1
75.233,429.444,14.1
75.266,429.722,14.1
75.3,430.277,14.2
75.333,430.555,14.2
75.366,430.833,14.2
75.4,431.111,14.2
75.433,431.388,14.2
75.466,431.666,14.2
75.5,431.944,14.2
75.533,432.222,14.3
75.566,432.5,14.3
75.6,433.055,14.3
75.633,433.333,14.3
75.666,433.611,14.3
75.7,434.166,14.3
75.733,434.444,14.3
75.766,434.722,14.4
75.8,435,14.4
75.833,435.277,14.4
75.866,435.555,14.4
75.9,436.111,14.4
75.933,436.388,14.4
75.966,436.388,14.4
76,436.944,14.5
76.033,437.222,14.5
76.066,437.5,14.5
76.1,437.777,14.5
76.133,438.055,14.5
76.166,438.333,14.5
76.2,438.888,14.5
76.233,439.166,14.5
76.266,439.444,14.6
76.3,439.722,14.6
76.333,440,14.6
76.366,440.277,14.6
76.4,440.833,14.6
76.433,441.111,14.6
76.466,441.388,14.6
76.5,441.944,14.7
76.533,441.944,14.7
76.566,442.222,14.7
76.6,442.777,14.7
76.633,443.055,14.7
76.666,443.333,14.7
76.7,443.611,14.7
76.733,443.888,14.8
76.766,444.444,14.8
76.8,444.722,14.8
76.833,445,14.8
76.866,445.277,14.8
76.9,445.833,14.8
76.933,446.111,14.8
76.966,446.388,14.9
77,446.666,14.9
77.033,446.944,14.9
77.066,447.222,14.9
77.1,447.5,14.9
77.133,448.055,14.9
77.166,448.055,14.9
77.2,448.611,15
77.233,448.888,15
77.266,449.166,15
77.3,449.444,15
77.333,449.722,15
77.366,450,15
77.4,450.555,15
77.433,450.833,15.1
77.466,451.111,15.1
77.5,451.666,15.1
77.533,451.944,15.1
77.566,452.222,15.1
77.6,452.5,15.1
77.633,452.777,15.1
77.666,453.333,15.2
77.7,453.611,15.2
77.733,453.888,15.2
77.766,454.166,15.2
77.8,454.722,15.2
77.833,455,15.2
77.866,455.277,15.2
77.9,455.555,15.3
77.933,455.833,15.3
77.966,456.388,15.3
78,456.666,15.3
78.033,456.944,15.3
78.066,457.222,15.3
78.1,457.777,15.3
78.133,458.055,15.4
78.166,458.333,15.4
78.2,458.888,15.4
78.233,459.166,15.4
78.266,459.444,15.4
78.3,459.722,15.4
78.333,460.277,15.5
78.366,460.555,15.5
78.4,460.833,15.5
78.433,461.111,15.5
78.466,461.388,15.5
78.5,461.666,15.5
78.533,462.222,15.5
78.566,462.5,15.5
78.6,462.777,15.5
78.633,463.055,15.6
78.666,463.333,15.6
78.7,463.611,15.6
78.733,463.888,15.6
78.766,464.444,15.6
78.8,464.722,15.6
78.833,465,15.7
78.866,465.277,15.7
78.9,465.833,15.7
78.933,466.111,15.7
78.966,466.388,15.7
79,466.666,15.7
79.033,466.944,15.7
79.066,467.222,15.8
79.1,467.5,15.8
79.133,468.055,15.8
79.166,468.333,15.8
79.2,468.611,15.8
79.233,468.888,15.8
79.266,469.166,15.8
79.3,469.444,15.9
79.333,470,15.9
79.366,470.277,15.9
79.4,470.555,15.9
79.433,470.833,15.9
79.466,471.111,15.9
79.5,471.666,16
79.533,471.944,16
79.566,472.222,16
79.6,472.5,16
79.633,473.055,16
79.666,473.333,16
79.7,473.611,16.1
79.733,474.166,16.1
79.766,474.444,16.1
79.8,474.722,16.1
79.833,475.277,16.1
79.866,475.555,16.1
79.9,475.833,16.1
79.933,476.388,16.2
79.966,476.666,16.2
80,476.944,16.2
80.033,477.5,16.2
80.066,477.777,16.2
80.1,478.055,16.2
80.133,478.333,16.2
80.166,478.888,16.3
80.2,479.166,16.3
80.233,479.444,16.3
80.266,479.722,16.3
80.3,480.277,16.3
80.333,480.555,16.3
80.366,480.833,16.3
80.4,481.111,16.4
80.433,481.666,16.4
80.466,481.944,16.4
80.5,482.222,16.4
80.533,482.5,16.4
80.566,483.055,16.4
80.6,483.333,16.4
80.633,483.611,16.5
80.666,483.888,16.5
80.7,484.166,16.5
80.733,484.722,16.5
80.766,485,16.5
80.8,485.277,16.5
80.833,485.833,16.6
80.866,486.111,16.6
80.9,486.388,16.6
80.933,486.944,16.6
80.966,487.222,16.6
81,487.5,16.6
